日期,收入金额,客户类型,收入渠道,业务标签
2025-03-19,7654.94,老客户,微信,销售收入
2025-03-19,8254.88,老客户,微信,服务费
2025-03-20,9095.76,合作伙伴,银行转账,广告收入
2025-03-20,9215.1,合作伙伴,银行转账,广告收入
2025-03-20,3653.93,新客户,支付宝,广告收入
2025-03-20,8883.56,合作伙伴,支付宝,广告收入
2025-03-20,7307.16,新客户,微信,服务费
2025-03-20,11370.97,合作伙伴,微信,销售收入
2025-03-20,9780.08,老客户,微信,广告收入
2025-03-21,9580.3,合作伙伴,POS机,销售收入
2025-03-21,6443.13,新客户,银行转账,销售收入
2025-03-21,10584.7,新客户,支付宝,平台分成
2025-03-21,6981.35,老客户,微信,销售收入
2025-03-21,7997.62,合作伙伴,微信,平台分成
2025-03-21,10768.64,老客户,微信,平台分成
2025-03-21,7901.91,新客户,银行转账,广告收入
2025-03-21,3613.03,合作伙伴,银行转账,平台分成
2025-03-22,10146.21,新客户,银行转账,销售收入
2025-03-22,10089.02,新客户,POS机,服务费
2025-03-22,9099.56,新客户,支付宝,服务费
2025-03-22,3623.98,老客户,银行转账,销售收入
2025-03-22,12226.0,合作伙伴,支付宝,平台分成
2025-03-22,11669.1,老客户,银行转账,服务费
2025-03-23,2848.89,老客户,银行转账,广告收入
2025-03-23,10727.42,新客户,微信,平台分成
2025-03-23,9106.24,老客户,支付宝,服务费
2025-03-23,5327.18,新客户,POS机,服务费
2025-03-23,8014.35,新客户,微信,平台分成
2025-03-23,10006.95,老客户,微信,服务费
2025-03-23,789.61,合作伙伴,银行转账,销售收入
2025-03-23,8210.5,新客户,银行转账,平台分成
2025-03-23,6152.27,合作伙伴,支付宝,广告收入
2025-03-24,4785.11,新客户,微信,平台分成
2025-03-24,9967.85,新客户,POS机,广告收入
2025-03-24,7472.4,新客户,银行转账,销售收入
2025-03-24,3727.09,新客户,微信,销售收入
2025-03-24,11074.39,老客户,支付宝,平台分成
2025-03-24,8267.92,合作伙伴,POS机,广告收入
2025-03-24,5303.72,合作伙伴,微信,平台分成
2025-03-25,8727.41,新客户,POS机,销售收入
2025-03-25,6732.48,老客户,微信,服务费
2025-03-25,6564.04,老客户,银行转账,平台分成
2025-03-25,8837.1,老客户,微信,销售收入
2025-03-25,6927.88,老客户,POS机,广告收入
2025-03-26,9039.59,老客户,支付宝,广告收入
2025-03-26,11235.46,新客户,微信,销售收入
2025-03-26,7369.9,新客户,支付宝,平台分成
2025-03-26,7808.89,合作伙伴,微信,销售收入
2025-03-26,6111.54,老客户,银行转账,服务费
2025-03-26,5258.11,合作伙伴,微信,平台分成
2025-03-26,9782.82,合作伙伴,微信,广告收入
2025-03-26,10193.38,老客户,支付宝,广告收入
2025-03-27,7508.05,老客户,支付宝,广告收入
2025-03-27,7301.0,老客户,银行转账,服务费
2025-03-27,4594.05,老客户,POS机,广告收入
2025-03-27,5955.79,新客户,支付宝,广告收入
2025-03-27,5165.42,老客户,银行转账,服务费
2025-03-28,6892.37,合作伙伴,银行转账,销售收入
2025-03-28,11051.12,合作伙伴,POS机,服务费
2025-03-28,6353.98,老客户,支付宝,销售收入
2025-03-28,9156.13,老客户,POS机,服务费
2025-03-28,4660.34,老客户,支付宝,服务费
2025-03-29,9810.34,新客户,支付宝,销售收入
2025-03-29,15102.22,合作伙伴,支付宝,平台分成
2025-03-29,12084.25,新客户,POS机,广告收入
2025-03-29,9512.92,老客户,支付宝,服务费
2025-03-29,6521.18,老客户,微信,平台分成
2025-03-29,7626.79,合作伙伴,支付宝,销售收入
2025-03-29,3445.2,新客户,POS机,平台分成
2025-03-29,4203.49,合作伙伴,POS机,广告收入
2025-03-29,5717.64,合作伙伴,POS机,销售收入
2025-03-29,10727.87,新客户,银行转账,服务费
2025-03-30,7273.16,新客户,微信,服务费
2025-03-30,761.11,老客户,支付宝,广告收入
2025-03-30,7787.4,新客户,微信,平台分成
2025-03-30,7677.41,新客户,微信,服务费
2025-03-30,5870.84,合作伙伴,银行转账,销售收入
2025-03-30,8771.36,新客户,银行转账,服务费
2025-03-30,9220.63,老客户,支付宝,平台分成
2025-03-30,8088.55,老客户,支付宝,广告收入
2025-03-30,7139.69,老客户,POS机,广告收入
2025-03-31,5154.8,新客户,银行转账,销售收入
2025-03-31,7312.48,老客户,银行转账,销售收入
2025-03-31,10710.5,老客户,银行转账,销售收入
2025-03-31,8525.76,新客户,支付宝,销售收入
2025-03-31,3976.2,新客户,支付宝,广告收入
2025-04-01,6256.73,合作伙伴,银行转账,销售收入
2025-04-01,6189.53,合作伙伴,银行转账,服务费
2025-04-01,7855.79,新客户,支付宝,广告收入
2025-04-01,8105.99,老客户,支付宝,服务费
2025-04-01,9137.44,新客户,POS机,广告收入
2025-04-01,5742.45,老客户,银行转账,服务费
2025-04-01,5499.02,合作伙伴,支付宝,服务费
2025-04-01,9999.52,老客户,微信,销售收入
2025-04-02,3751.45,合作伙伴,银行转账,服务费
2025-04-02,6297.58,新客户,微信,平台分成
2025-04-02,4158.4,老客户,POS机,服务费
2025-04-02,3004.4,老客户,支付宝,服务费
2025-04-02,11579.81,新客户,银行转账,销售收入
2025-04-02,5236.04,合作伙伴,POS机,广告收入
2025-04-02,10167.37,新客户,POS机,广告收入
2025-04-02,12644.82,合作伙伴,POS机,销售收入
2025-04-02,10899.03,合作伙伴,微信,销售收入
2025-04-03,3403.06,老客户,微信,销售收入
2025-04-03,5963.2,老客户,支付宝,广告收入
2025-04-03,5259.45,老客户,POS机,平台分成
2025-04-03,7830.32,合作伙伴,银行转账,销售收入
2025-04-03,9340.63,合作伙伴,支付宝,平台分成
2025-04-04,9382.06,老客户,支付宝,平台分成
2025-04-04,6689.1,新客户,支付宝,销售收入
2025-04-04,9347.04,老客户,POS机,销售收入
2025-04-04,4064.26,老客户,支付宝,销售收入
2025-04-04,5498.49,合作伙伴,支付宝,广告收入
2025-04-04,8775.86,新客户,微信,平台分成
2025-04-04,6206.97,老客户,银行转账,平台分成
2025-04-04,8247.96,合作伙伴,支付宝,广告收入
2025-04-04,12207.65,合作伙伴,支付宝,服务费
2025-04-04,1656.01,老客户,POS机,广告收入
2025-04-05,8482.42,新客户,微信,广告收入
2025-04-05,4472.36,合作伙伴,POS机,服务费
2025-04-05,10007.89,老客户,微信,服务费
2025-04-05,8155.65,合作伙伴,微信,销售收入
2025-04-05,5968.84,老客户,银行转账,平台分成
2025-04-06,8009.94,合作伙伴,银行转账,销售收入
2025-04-06,9481.19,老客户,POS机,平台分成
2025-04-06,7486.79,老客户,支付宝,服务费
2025-04-06,10796.37,老客户,支付宝,服务费
2025-04-06,8166.91,老客户,支付宝,广告收入
2025-04-07,6011.38,老客户,支付宝,服务费
2025-04-07,5550.6,合作伙伴,支付宝,销售收入
2025-04-07,7009.47,合作伙伴,银行转账,销售收入
2025-04-07,7556.01,新客户,支付宝,平台分成
2025-04-07,9639.73,老客户,微信,服务费
2025-04-07,4358.3,合作伙伴,微信,广告收入
2025-04-07,6946.01,合作伙伴,微信,平台分成
2025-04-08,10130.54,老客户,银行转账,平台分成
2025-04-08,6401.79,新客户,银行转账,服务费
2025-04-08,6495.14,老客户,微信,广告收入
2025-04-08,6416.92,合作伙伴,POS机,服务费
2025-04-08,4625.57,合作伙伴,POS机,销售收入
2025-04-09,12420.42,合作伙伴,POS机,销售收入
2025-04-09,5083.72,新客户,银行转账,服务费
2025-04-09,11867.63,老客户,POS机,平台分成
2025-04-09,8406.45,合作伙伴,支付宝,服务费
2025-04-09,13403.06,新客户,微信,销售收入
2025-04-09,8230.89,老客户,支付宝,平台分成
2025-04-09,6499.28,新客户,支付宝,平台分成
2025-04-09,10380.08,合作伙伴,POS机,服务费
2025-04-10,13872.75,老客户,银行转账,平台分成
2025-04-10,9032.45,老客户,POS机,销售收入
2025-04-10,7267.61,合作伙伴,POS机,服务费
2025-04-10,7824.15,老客户,POS机,服务费
2025-04-10,5754.08,新客户,微信,销售收入
2025-04-11,8102.74,老客户,银行转账,广告收入
2025-04-11,9494.83,合作伙伴,POS机,平台分成
2025-04-11,6221.34,老客户,支付宝,销售收入
2025-04-11,7038.86,老客户,银行转账,广告收入
2025-04-11,4471.86,老客户,支付宝,平台分成
2025-04-11,7658.01,新客户,POS机,平台分成
2025-04-11,5906.9,新客户,支付宝,服务费
2025-04-11,6693.99,新客户,支付宝,广告收入
2025-04-11,8413.51,新客户,POS机,平台分成
2025-04-11,4544.96,老客户,银行转账,销售收入
2025-04-12,5371.95,老客户,POS机,服务费
2025-04-12,1670.58,新客户,银行转账,广告收入
2025-04-12,11321.26,老客户,支付宝,服务费
2025-04-12,5409.16,合作伙伴,支付宝,销售收入
2025-04-12,12546.21,合作伙伴,微信,销售收入
2025-04-12,7019.56,新客户,微信,广告收入
2025-04-12,3989.38,新客户,微信,服务费
2025-04-12,4700.95,合作伙伴,银行转账,广告收入
2025-04-12,5136.58,老客户,银行转账,销售收入
2025-04-13,10004.4,合作伙伴,支付宝,广告收入
2025-04-13,7409.52,新客户,POS机,平台分成
2025-04-13,8856.25,合作伙伴,微信,销售收入
2025-04-13,6024.81,合作伙伴,微信,服务费
2025-04-13,12032.49,新客户,支付宝,服务费
2025-04-13,9101.3,老客户,支付宝,销售收入
2025-04-14,5702.58,合作伙伴,POS机,服务费
2025-04-14,9501.97,新客户,微信,平台分成
2025-04-14,4130.32,老客户,支付宝,广告收入
2025-04-14,11628.14,老客户,银行转账,销售收入
2025-04-14,6151.46,新客户,银行转账,广告收入
2025-04-14,8188.94,合作伙伴,微信,广告收入
2025-04-14,10622.16,老客户,银行转账,平台分成
2025-04-14,8524.79,老客户,支付宝,销售收入
2025-04-14,7340.66,老客户,支付宝,销售收入
2025-04-15,6743.95,合作伙伴,银行转账,广告收入
2025-04-15,3716.91,合作伙伴,微信,服务费
2025-04-15,4956.3,合作伙伴,微信,销售收入
2025-04-15,7978.54,合作伙伴,POS机,服务费
2025-04-15,7563.33,合作伙伴,POS机,销售收入
2025-04-15,8063.23,老客户,POS机,服务费
2025-04-16,4199.33,合作伙伴,银行转账,服务费
2025-04-16,10370.21,新客户,银行转账,销售收入
2025-04-16,7805.61,老客户,银行转账,销售收入
2025-04-16,7533.59,合作伙伴,支付宝,平台分成
2025-04-16,7632.25,老客户,银行转账,平台分成
2025-04-16,3065.59,新客户,POS机,广告收入
2025-04-16,5784.2,老客户,微信,广告收入
2025-04-17,9723.58,新客户,POS机,服务费
2025-04-17,5238.76,老客户,微信,销售收入
2025-04-17,4985.83,合作伙伴,POS机,广告收入
2025-04-17,7884.14,合作伙伴,支付宝,平台分成
2025-04-17,11887.78,老客户,支付宝,销售收入
2025-04-17,7579.04,老客户,支付宝,广告收入
2025-04-17,7184.97,合作伙伴,支付宝,平台分成
2025-04-17,12984.66,合作伙伴,微信,服务费
2025-04-17,6861.35,老客户,支付宝,广告收入
2025-04-18,10153.02,新客户,微信,销售收入
2025-04-18,9854.72,合作伙伴,POS机,服务费
2025-04-18,8326.57,老客户,微信,平台分成
2025-04-18,6805.01,新客户,银行转账,销售收入
2025-04-18,10617.31,合作伙伴,POS机,销售收入
2025-04-19,4740.69,合作伙伴,支付宝,平台分成
2025-04-19,2975.66,新客户,支付宝,销售收入
2025-04-19,8236.0,老客户,POS机,平台分成
2025-04-19,12431.52,合作伙伴,微信,销售收入
2025-04-19,4945.48,合作伙伴,POS机,销售收入
2025-04-19,7672.69,老客户,POS机,服务费
2025-04-19,10820.6,新客户,银行转账,广告收入
2025-04-19,7313.49,老客户,微信,广告收入
2025-04-19,10182.96,老客户,POS机,销售收入
2025-04-19,8018.41,新客户,银行转账,销售收入
2025-04-20,4303.63,老客户,银行转账,销售收入
2025-04-20,8408.58,新客户,银行转账,销售收入
2025-04-20,9863.62,老客户,支付宝,服务费
2025-04-20,6397.21,新客户,支付宝,销售收入
2025-04-20,15060.83,合作伙伴,POS机,广告收入
2025-04-20,5289.39,合作伙伴,微信,服务费
2025-04-20,8306.83,老客户,支付宝,广告收入
2025-04-21,7388.05,合作伙伴,银行转账,广告收入
2025-04-21,9229.17,合作伙伴,微信,广告收入
2025-04-21,9586.41,新客户,支付宝,广告收入
2025-04-21,7715.06,新客户,POS机,服务费
2025-04-21,8982.33,合作伙伴,微信,销售收入
2025-04-21,9235.64,新客户,银行转账,服务费
2025-04-22,9105.82,合作伙伴,银行转账,服务费
2025-04-22,8113.61,老客户,银行转账,平台分成
2025-04-22,9552.34,新客户,支付宝,平台分成
2025-04-22,6939.83,老客户,POS机,广告收入
2025-04-22,7936.26,老客户,POS机,销售收入
2025-04-22,7457.1,合作伙伴,微信,服务费
2025-04-22,13879.43,老客户,微信,平台分成
2025-04-23,6619.89,老客户,微信,服务费
2025-04-23,12039.99,老客户,银行转账,平台分成
2025-04-23,10065.07,合作伙伴,微信,广告收入
2025-04-23,4827.52,新客户,POS机,销售收入
2025-04-23,8339.14,合作伙伴,银行转账,平台分成
2025-04-24,7287.42,新客户,支付宝,服务费
2025-04-24,9605.06,合作伙伴,POS机,平台分成
2025-04-24,6915.32,合作伙伴,微信,平台分成
2025-04-24,12305.39,老客户,银行转账,平台分成
2025-04-24,7199.75,老客户,微信,销售收入
2025-04-24,1987.33,老客户,支付宝,服务费
2025-04-24,7859.86,新客户,支付宝,平台分成
2025-04-24,7043.52,新客户,银行转账,销售收入
2025-04-24,8186.73,老客户,银行转账,销售收入
2025-04-24,10587.5,新客户,银行转账,广告收入
2025-04-25,8722.42,新客户,支付宝,销售收入
2025-04-25,7751.33,新客户,银行转账,服务费
2025-04-25,10235.77,合作伙伴,微信,销售收入
2025-04-25,8495.32,老客户,支付宝,销售收入
2025-04-25,7510.54,新客户,POS机,销售收入
2025-04-26,5394.32,老客户,POS机,广告收入
2025-04-26,7572.57,老客户,银行转账,销售收入
2025-04-26,12575.6,老客户,支付宝,广告收入
2025-04-26,6109.77,老客户,POS机,服务费
2025-04-26,10168.21,老客户,银行转账,服务费
2025-04-27,7110.79,老客户,银行转账,服务费
2025-04-27,6114.72,老客户,银行转账,销售收入
2025-04-27,4697.43,合作伙伴,微信,平台分成
2025-04-27,6899.78,新客户,支付宝,平台分成
2025-04-27,7174.15,新客户,微信,广告收入
2025-04-27,7458.54,合作伙伴,银行转账,销售收入
2025-04-27,8073.59,老客户,支付宝,广告收入
2025-04-27,5104.46,新客户,微信,销售收入
2025-04-27,11823.73,合作伙伴,POS机,广告收入
2025-04-27,10604.63,老客户,银行转账,销售收入
2025-04-28,15745.75,新客户,支付宝,服务费
2025-04-28,7354.56,老客户,微信,销售收入
2025-04-28,8947.08,合作伙伴,银行转账,销售收入
2025-04-28,9738.44,新客户,支付宝,服务费
2025-04-28,7688.69,合作伙伴,银行转账,销售收入
2025-04-28,2154.57,合作伙伴,POS机,平台分成
2025-04-28,3272.18,老客户,支付宝,销售收入
2025-04-29,8448.64,合作伙伴,银行转账,服务费
2025-04-29,1911.72,合作伙伴,微信,销售收入
2025-04-29,9710.41,新客户,微信,平台分成
2025-04-29,12585.51,合作伙伴,微信,销售收入
2025-04-29,9496.0,合作伙伴,支付宝,销售收入
2025-04-30,12653.14,老客户,银行转账,平台分成
2025-04-30,5634.31,老客户,微信,服务费
2025-04-30,9944.62,合作伙伴,银行转账,平台分成
2025-04-30,9486.26,合作伙伴,支付宝,销售收入
2025-04-30,10325.92,合作伙伴,POS机,平台分成
2025-04-30,4333.28,老客户,支付宝,销售收入
2025-04-30,9014.51,老客户,微信,服务费
2025-04-30,14553.69,新客户,微信,销售收入
2025-04-30,7658.0,新客户,银行转账,销售收入
2025-04-30,5880.12,新客户,微信,服务费
2025-05-01,6961.7,老客户,银行转账,服务费
2025-05-01,9878.8,合作伙伴,POS机,销售收入
2025-05-01,9328.71,合作伙伴,POS机,销售收入
2025-05-01,5293.04,合作伙伴,POS机,销售收入
2025-05-01,8845.17,合作伙伴,银行转账,服务费
2025-05-01,9614.93,老客户,银行转账,广告收入
2025-05-02,6357.16,新客户,银行转账,销售收入
2025-05-02,6255.7,老客户,支付宝,服务费
2025-05-02,11988.21,老客户,银行转账,服务费
2025-05-02,7224.82,合作伙伴,微信,销售收入
2025-05-02,6379.53,合作伙伴,银行转账,广告收入
2025-05-02,9272.81,老客户,银行转账,销售收入
2025-05-02,12898.03,新客户,微信,销售收入
2025-05-03,6855.59,新客户,微信,服务费
2025-05-03,6156.55,老客户,银行转账,平台分成
2025-05-03,5914.54,新客户,银行转账,广告收入
2025-05-03,4523.51,老客户,银行转账,销售收入
2025-05-03,4382.07,合作伙伴,POS机,广告收入
2025-05-03,4072.12,新客户,银行转账,平台分成
2025-05-03,10703.79,合作伙伴,微信,销售收入
2025-05-03,12238.7,老客户,POS机,服务费
2025-05-04,9760.19,合作伙伴,银行转账,销售收入
2025-05-04,3025.46,新客户,支付宝,服务费
2025-05-04,6312.8,合作伙伴,微信,销售收入
2025-05-04,12178.37,新客户,银行转账,服务费
2025-05-04,5746.56,新客户,微信,服务费
2025-05-04,5765.14,老客户,POS机,服务费
2025-05-05,9310.67,新客户,微信,销售收入
2025-05-05,8428.67,新客户,银行转账,销售收入
2025-05-05,1578.0,老客户,银行转账,平台分成
2025-05-05,9780.89,老客户,微信,服务费
2025-05-05,5303.44,新客户,支付宝,销售收入
2025-05-05,6602.86,合作伙伴,银行转账,服务费
2025-05-05,6408.04,老客户,微信,广告收入
2025-05-05,2715.84,新客户,支付宝,平台分成
2025-05-05,7619.34,合作伙伴,银行转账,服务费
2025-05-06,10268.06,老客户,POS机,平台分成
2025-05-06,11178.95,合作伙伴,银行转账,平台分成
2025-05-06,11111.41,老客户,银行转账,广告收入
2025-05-06,13578.75,合作伙伴,POS机,销售收入
2025-05-06,7269.81,新客户,微信,服务费
2025-05-06,6990.61,新客户,POS机,广告收入
2025-05-06,9231.41,新客户,银行转账,销售收入
2025-05-07,6853.35,老客户,银行转账,广告收入
2025-05-07,8341.49,新客户,支付宝,平台分成
2025-05-07,8063.46,新客户,银行转账,平台分成
2025-05-07,8355.75,合作伙伴,微信,平台分成
2025-05-07,9515.05,新客户,支付宝,广告收入
2025-05-08,4649.86,老客户,银行转账,服务费
2025-05-08,7457.71,老客户,支付宝,广告收入
2025-05-08,4382.75,合作伙伴,微信,销售收入
2025-05-08,11146.77,合作伙伴,POS机,服务费
2025-05-08,6684.98,老客户,POS机,平台分成
2025-05-08,9940.04,老客户,微信,销售收入
2025-05-08,8732.38,合作伙伴,银行转账,服务费
2025-05-08,4996.03,新客户,微信,服务费
2025-05-08,11539.79,新客户,银行转账,广告收入
2025-05-09,5927.06,新客户,POS机,销售收入
2025-05-09,11976.01,新客户,微信,销售收入
2025-05-09,6577.13,老客户,POS机,销售收入
2025-05-09,9246.51,新客户,支付宝,平台分成
2025-05-09,9884.34,合作伙伴,银行转账,平台分成
2025-05-10,4727.51,新客户,支付宝,广告收入
2025-05-10,6469.1,合作伙伴,POS机,平台分成
2025-05-10,6315.6,老客户,微信,销售收入
2025-05-10,10574.6,合作伙伴,银行转账,服务费
2025-05-10,9050.67,合作伙伴,银行转账,平台分成
2025-05-10,8749.13,新客户,微信,广告收入
2025-05-10,6591.3,新客户,银行转账,销售收入
2025-05-10,7917.11,合作伙伴,POS机,销售收入
2025-05-10,9432.73,新客户,POS机,广告收入
2025-05-11,5477.86,新客户,银行转账,平台分成
2025-05-11,9976.8,老客户,银行转账,平台分成
2025-05-11,8764.0,合作伙伴,银行转账,广告收入
2025-05-11,14230.46,老客户,支付宝,广告收入
2025-05-11,7312.2,老客户,银行转账,广告收入
2025-05-11,7723.02,新客户,银行转账,广告收入
2025-05-11,7271.28,老客户,微信,平台分成
2025-05-12,5028.75,新客户,支付宝,广告收入
2025-05-12,6507.41,新客户,支付宝,销售收入
2025-05-12,10635.09,新客户,支付宝,广告收入
2025-05-12,9751.41,合作伙伴,支付宝,销售收入
2025-05-12,9274.76,新客户,POS机,销售收入
2025-05-13,9291.2,合作伙伴,银行转账,平台分成
2025-05-13,8273.93,新客户,银行转账,销售收入
2025-05-13,6958.9,新客户,支付宝,平台分成
2025-05-13,10154.91,老客户,支付宝,服务费
2025-05-13,4641.32,合作伙伴,银行转账,销售收入
2025-05-13,8853.04,合作伙伴,支付宝,平台分成
2025-05-13,11750.69,老客户,POS机,平台分成
2025-05-13,8123.32,合作伙伴,微信,服务费
2025-05-13,9806.12,新客户,微信,平台分成
2025-05-14,5910.78,新客户,支付宝,销售收入
2025-05-14,10743.05,新客户,支付宝,广告收入
2025-05-14,9441.13,新客户,微信,销售收入
2025-05-14,4228.61,合作伙伴,微信,销售收入
2025-05-14,5319.85,新客户,POS机,销售收入
2025-05-14,11255.85,新客户,银行转账,平台分成
2025-05-15,12522.15,合作伙伴,微信,广告收入
2025-05-15,9401.92,老客户,支付宝,广告收入
2025-05-15,6297.83,老客户,支付宝,平台分成
2025-05-15,3304.55,合作伙伴,POS机,销售收入
2025-05-15,9101.75,新客户,支付宝,销售收入
2025-05-15,5994.54,合作伙伴,银行转账,平台分成
2025-05-15,4965.76,老客户,POS机,服务费
2025-05-16,7128.85,老客户,支付宝,服务费
2025-05-16,12215.91,合作伙伴,微信,服务费
2025-05-16,6406.44,老客户,POS机,服务费
2025-05-16,7718.38,合作伙伴,支付宝,平台分成
2025-05-16,9127.06,新客户,银行转账,平台分成
2025-05-16,9561.46,新客户,支付宝,服务费
2025-05-16,5247.42,合作伙伴,支付宝,服务费
2025-05-16,6510.15,老客户,银行转账,平台分成
2025-05-16,7818.54,新客户,银行转账,服务费
2025-05-17,14771.15,老客户,支付宝,销售收入
2025-05-17,10019.68,老客户,银行转账,平台分成
2025-05-17,7263.04,新客户,POS机,广告收入
2025-05-17,8090.29,新客户,微信,销售收入
2025-05-17,8052.93,合作伙伴,支付宝,广告收入
2025-05-18,8917.75,合作伙伴,银行转账,广告收入
2025-05-18,12671.51,新客户,银行转账,服务费
2025-05-18,8087.02,老客户,银行转账,广告收入
2025-05-18,8071.16,老客户,银行转账,平台分成
2025-05-18,8054.32,新客户,支付宝,服务费
2025-05-19,5487.76,合作伙伴,微信,平台分成
2025-05-19,5404.77,新客户,支付宝,销售收入
2025-05-19,5585.99,新客户,银行转账,服务费
2025-05-19,11997.59,合作伙伴,支付宝,广告收入
2025-05-19,6067.43,合作伙伴,POS机,服务费
2025-05-19,5823.18,新客户,银行转账,平台分成
2025-05-19,6206.52,合作伙伴,银行转账,服务费
2025-05-19,7138.53,老客户,POS机,平台分成
2025-05-20,6845.92,新客户,微信,广告收入
2025-05-20,9524.17,老客户,POS机,销售收入
2025-05-20,2638.78,老客户,微信,销售收入
2025-05-20,6420.85,新客户,微信,广告收入
2025-05-20,3151.49,老客户,银行转账,广告收入
2025-05-20,10225.03,老客户,微信,平台分成
2025-05-20,10839.87,合作伙伴,微信,销售收入
2025-05-20,7615.01,新客户,POS机,服务费
2025-05-21,5537.81,老客户,微信,平台分成
2025-05-21,7376.79,合作伙伴,银行转账,广告收入
2025-05-21,13595.88,新客户,支付宝,平台分成
2025-05-21,5652.61,新客户,支付宝,平台分成
2025-05-21,9966.23,老客户,微信,服务费
2025-05-22,5747.9,合作伙伴,POS机,平台分成
2025-05-22,5400.93,新客户,POS机,平台分成
2025-05-22,7959.21,新客户,支付宝,广告收入
2025-05-22,6315.52,新客户,微信,平台分成
2025-05-22,10393.84,合作伙伴,支付宝,销售收入
2025-05-22,9992.75,老客户,微信,广告收入
2025-05-22,8842.42,老客户,POS机,销售收入
2025-05-22,3300.18,老客户,POS机,平台分成
2025-05-22,11599.17,合作伙伴,支付宝,销售收入
2025-05-23,13729.78,老客户,支付宝,服务费
2025-05-23,12668.66,老客户,银行转账,平台分成
2025-05-23,7036.34,合作伙伴,POS机,广告收入
2025-05-23,8585.23,老客户,银行转账,广告收入
2025-05-23,6808.62,新客户,微信,服务费
2025-05-23,4738.53,新客户,支付宝,销售收入
2025-05-24,7336.1,合作伙伴,支付宝,服务费
2025-05-24,11425.25,新客户,微信,平台分成
2025-05-24,3749.95,合作伙伴,POS机,平台分成
2025-05-24,7832.57,合作伙伴,银行转账,广告收入
2025-05-24,10073.31,新客户,POS机,广告收入
2025-05-24,6420.87,新客户,银行转账,广告收入
2025-05-24,7539.92,老客户,微信,广告收入
2025-05-25,1780.44,新客户,微信,广告收入
2025-05-25,6110.12,新客户,微信,服务费
2025-05-25,8901.1,新客户,支付宝,广告收入
2025-05-25,5868.09,合作伙伴,POS机,广告收入
2025-05-25,9406.06,合作伙伴,银行转账,销售收入
2025-05-25,8670.72,新客户,POS机,服务费
2025-05-25,5943.12,新客户,支付宝,广告收入
2025-05-26,5541.84,新客户,银行转账,销售收入
2025-05-26,7651.2,合作伙伴,支付宝,服务费
2025-05-26,8210.26,新客户,支付宝,销售收入
2025-05-26,6498.64,新客户,银行转账,销售收入
2025-05-26,4931.99,合作伙伴,微信,平台分成
2025-05-26,11251.61,合作伙伴,微信,服务费
2025-05-26,9427.28,老客户,POS机,广告收入
2025-05-26,9244.83,合作伙伴,POS机,平台分成
2025-05-26,9992.08,新客户,POS机,服务费
2025-05-27,6063.69,新客户,微信,服务费
2025-05-27,7805.57,新客户,支付宝,广告收入
2025-05-27,6859.74,合作伙伴,支付宝,销售收入
2025-05-27,4977.0,新客户,银行转账,销售收入
2025-05-27,8141.85,老客户,银行转账,销售收入
2025-05-27,5704.49,合作伙伴,银行转账,广告收入
2025-05-27,9602.4,老客户,微信,销售收入
2025-05-27,7396.42,新客户,支付宝,广告收入
2025-05-28,11666.96,老客户,支付宝,销售收入
2025-05-28,5677.16,老客户,银行转账,平台分成
2025-05-28,5164.95,合作伙伴,微信,服务费
2025-05-28,10578.58,老客户,银行转账,平台分成
2025-05-28,5392.51,合作伙伴,支付宝,销售收入
2025-05-29,8315.16,新客户,POS机,平台分成
2025-05-29,9944.97,合作伙伴,POS机,广告收入
2025-05-29,8402.61,新客户,银行转账,服务费
2025-05-29,6966.98,老客户,微信,服务费
2025-05-29,7619.77,老客户,微信,平台分成
2025-05-30,11864.33,老客户,银行转账,平台分成
2025-05-30,6037.24,新客户,支付宝,销售收入
2025-05-30,4997.79,合作伙伴,POS机,平台分成
2025-05-30,9537.28,老客户,微信,广告收入
2025-05-30,9321.77,新客户,支付宝,销售收入
2025-05-30,6171.88,老客户,支付宝,广告收入
2025-05-30,10194.28,合作伙伴,POS机,销售收入
2025-05-30,9711.07,合作伙伴,支付宝,广告收入
2025-05-31,7833.36,老客户,银行转账,销售收入
2025-05-31,7640.85,合作伙伴,POS机,服务费
2025-05-31,7587.3,新客户,微信,服务费
2025-05-31,3864.56,新客户,POS机,销售收入
2025-05-31,5413.82,合作伙伴,支付宝,广告收入
2025-05-31,7552.17,合作伙伴,微信,销售收入
2025-05-31,5460.08,新客户,银行转账,平台分成
2025-05-31,2807.2,老客户,银行转账,广告收入
